2018120123,1,1,$197.99,4.0,394,Samsung Electronics UN32M4500A 32-Inch 720p Smart LED TV (2017 Model),https://www.amazon.com/Samsung-Electronics-UN32M4500A-32-Inch-Smart/dp/B073JP6WK4/ref=sr_1_acs_bss_1_1?s=tv&ie=UTF8&qid=1543333023&sr=1-1-acs&keywords=samsung+tv
2018120123,1,2,$899.00,4.0,410,"Samsung SM-N950UZKAXAA Galaxy Note8 (US Version) Factory Unlocked Phone - 6.3"" Screen - 64GB - Midnight Black (U.S. Warranty)",https://www.amazon.com/Samsung-SM-N950UZKAXAA-Version-Factory-Unlocked/dp/B07536MYBQ/ref=sr_1_4?s=wireless&ie=UTF8&qid=1541726067&sr=1-4&keywords=galaxy+note
2018120123,1,3,$159.00,3.9,69,"Nokia 3.1 - Android One (Oreo) - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ/ref=sr_1_6?s=mobile-apps&ie=UTF8&qid=1541724798&sr=8-6&keywords=nokia
2018120123,1,4,$474.95,3.8,192,"Apple iPhone 7 32GB Unlocked, Black US Version",https://www.amazon.com/Apple-iPhone-Unlocked-Black-Version/dp/B01LYT95XR/ref=sr_1_8?s=wireless&ie=UTF8&qid=1541725701&sr=1-8&keywords=Apple+iPhone+7%2C+32GB
2018120123,1,5,$999.00,5.0,14,"Microsoft Surface Pro 6 (Intel Core i5, 8GB RAM, 256GB) - Newest Version",https://www.amazon.com/Microsoft-Surface-Intel-Core-256GB/dp/B07HZNKGDV/ref=sr_1_3?ie=UTF8&qid=1541733553&sr=8-3&keywords=microsoft+surface+pro+6
2018120123,1,6,$245.98,3.4,30,"2018 Newest Flagship Lenovo IdeaPad 330 15.6"" HD Anti-glare Laptop, Intel Quad-Core Celeron N4100 4GB RAM 500GB HDD DVDRW 802.11ac HDMI Bluetooth Webcam USB 3.0 Win 10",https://www.amazon.com/Flagship-Lenovo-Anti-glare-Quad-Core-Bluetooth/dp/B07DN2JG5T/ref=sr_1_4?ie=UTF8&qid=1543335827&sr=8-4&keywords=Lenovo+Laptop+IdeaPad+330
2018120123,1,7,$999.00,4.0,1,"2018 Premium Dell G5 15 5587 15.6 Inch FHD Gaming Laptop (Intel Core i7-8750H, 4GB/8GB/16GB/32GB RAM, 128GB to 1TB SSD Plus 1TB/2TB HHD, GTX 1050TI 4GB, Backlit Keyboard, HDMI, Windows 10) Black/Red",https://www.amazon.com/Premium-Dell-i7-8750H-Keyboard-Bluetooth/dp/B07GM4VHNP/ref=sr_1_1?ie=UTF8&qid=1541732861&sr=8-1&keywords=Dell+G5+Gaming+Laptop+15.6%22+Full+HD%2C+Intel+Core+i7-8750H
2018120123,1,8,$133.96,4.0,1,"Panasonic Microwave Oven NN-SN651B Black Countertop with Inverter Technology and Genius Sensor, 1.2 Cu. Ft, 1200W",https://www.amazon.com/Panasonic-Microwave-NN-SN651B-Countertop-Technology/dp/B00FRD0PNC/ref=sr_1_4?s=home-garden&ie=UTF8&qid=1541723725&sr=1-4&keywords=panasonic+microwave+NN-SN651B&dpID=41-d0ePOmZL&preST=_SY300_QL70_&dpSrc=srch
2018120123,1,9,,3.9,1,"Midea WHD-113FW1 Compact Reversible Double Door Refrigerator and Freezer, 3.1 Cubic Feet, White",https://www.amazon.com/WHD-113FW1-Compact-Reversible-Refrigerator-Freezer/dp/B00MVVIMTW/ref=sr_1_1?ie=UTF8&qid=1543334614&sr=8-1&keywords=Midea+WHD-113FW1+3.1
2018120123,1,10,$59.99,3.8,410,Honeywell HCE323V Digital Ceramic Heater,https://www.amazon.com/d/Space-Heaters-Accessories/Honeywell-HCE323V-Digital-Ceramic-Heater/B00KNBKB64/ref=sr_1_2_sspa?s=home-garden&ie=UTF8&qid=1543337061&sr=1-2-spons&keywords=Lasko+Ceramic+Tower+Heater+with+Digital+Display+%26+Remote+Control&psc=1
2018120123,2,1,89.99,4.5,1936,"Sceptre 32"" Class HD (720P) LED TV (X322BV-SR)",https://www.walmart.com/ip/Sceptre-32-Class-HD-720P-LED-TV-X322BV-SR/55427159
2018120123,2,2,199.00,4.8,2321,Samsung Galaxy S7 EDGE 32GB SM-G935P FACTORY UNLOCKED,https://www.walmart.com/ip/Samsung-Galaxy-S7-EDGE-32GB-SM-G935P-FACTORY-UNLOCKED/100268134
2018120123,2,3,149.95,5.0,1,"NOKIA 3.1 16GB Unlocked Smartphone, BLACK",https://www.walmart.com/ip/NOKIA-3-1-16GB-Unlocked-Smartphone-BLACK/564719323
2018120123,2,4,319.99,4.3,8,"Unlocked GSM Apple iPhone 7 32GB, Jet Black",https://www.walmart.com/ip/Unlocked-GSM-Apple-iPhone-7-32GB-Jet-Black/831495047?variantFieldId=actual_color
2018120123,2,5,919.00,4.7,3,"Microsoft Surface Book13.5"" 8GB/ 128GB Intel Core i5 processor Windows 10 Pro",https://www.walmart.com/ip/Microsoft-Surface-Book13-5-8GB-128GB-Intel-Core-i5-processor-Windows-10-Pro/52497343
2018120123,2,6,379.00,3.8,92,"Lenovo ideapad 330s 15.6"" Laptop, Intel Core i5-8250U Quad-Core processor, 20GB (4GB + 16GB Intel Optane) Memory, 1TB Hard Drive, Windows 10 - Midnight Blue - 81F5006GUS",https://www.walmart.com/ip/Lenovo-ideapad-330s-15-6-Laptop-Intel-Core-i5-8250U-Quad-Core-processor-20GB-4GB-16GB-Intel-Optane-Memory-1TB-Hard-Drive-Windows-10-Midnight-Blue-81F/444500759
2018120123,2,7,849.00,4.2,173,"Dell G5 Gaming Laptop 15.6"" Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1050 Ti 4GB, 1TB HDD + 128GB SSD Storage, 8GB RAM, Windows 10 - Beijing Red - G5587-7037RED-PUS Gaming Bundle included",https://www.walmart.com/ip/Dell-G5-Gaming-Laptop-15-6-Full-HD-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1050-Ti-4GB-1TB-HDD-128GB-SSD-Storage-8GB-RAM-Windows-10-Beijing-Red-G5587-/632628379
2018120123,2,8,176.19,4.7,38,"Panasonic 2.2 Cu. Ft. Countertop Microwave Oven with Inverter Technology, Black",https://www.walmart.com/ip/Panasonic-2-2-Cu-Ft-Countertop-Microwave-Oven-with-Inverter-Technology-Black/189136978?variantFieldId=actual_color
2018120123,2,9,99.00,,,"Midea 2.4 cu ft Compact Refrigerator with Reversible Door & Recessed Handle, Stainless Steel",https://www.walmart.com/ip/Midea-2-4-cu-ft-Compact-Refrigerator-with-Reversible-Door-Recessed-Handle-Stainless-Steel/40757696
2018120123,2,10,68.87,2.3,4,"Honeywell Thermawave Ceramic Heater HCE860BWM, Black",https://www.walmart.com/ip/Honeywell-Thermawave-Ceramic-Heater-HCE860BWM-Black/447027823
2018120123,3,1,$245.69,,,Samsung Electronics UN32M4500A 32-Inch 720p Smart LED TV (2017 Model)...,https://www.ebay.com/itm/Samsung-Electronics-UN32M4500A-32-Inch-720p-Smart-LED-TV-2017-Model/233014485721?hash=item3640bee2d9:g:dHUAAOSw4c5b9O--
2018120123,3,2,,,,,
2018120123,3,3,$154.24,,,Nokia 3.1 - Android One (Oreo) -16 GB - Dual SIM Unlocked Smartphone (AT&T/T-...,https://www.ebay.com/itm/Nokia-3-1-Android-One-Oreo-16-GB-Dual-SIM-Unlocked-Smartphone-AT-T-T/113281270736?hash=item1a601703d0:g:whgAAOSwnz9bsLSm
2018120123,3,4,$489.99,4.5,162,"Apple iPhone 7 32GB Unlocked, Black US Version ""NEW""",https://www.ebay.com/itm/Apple-iPhone-7-32GB-Unlocked-Black-US-Version-NEW/123326387598?epid=232669172&hash=item1cb6d3558e:g:55MAAOSwQFZbmXSK
2018120123,3,5,"$1,025.00",,,NEW Microsoft Surface Pro 6 Intel Core i5-8250U 8GB RAM 256GB Newest Version,https://www.ebay.com/itm/NEW-Microsoft-Surface-Pro-6-Intel-Core-i5-8250U-8GB-RAM-256GB-Newest-Version/113384309515?epid=7026120745&hash=item1a663b430b:g:~ocAAOSwkHFb8xUe
2018120123,3,6,,,,,
2018120123,3,7,,,,,
2018120123,3,8,,,,,
2018120123,3,9,,,,,
2018120123,3,10,$8.95,5.0,3,SPONSOREDHoneywell Remote Control For HCE323V Digital Ceramic Whole Room Tower Heater,https://www.ebay.com/itm/Honeywell-Remote-Control-For-HCE323V-Digital-Ceramic-Whole-Room-Tower-Heater/332879698022?epid=3018259743&hash=item4d812d1866
2018120123,4,1,,,,,
2018120123,4,2,,,,,
2018120123,4,3,$359.99,,,"Nokia 6.1 (2018) - Android One (Oreo) - 32 GB - Dual SIM Unlocked Smartphone (at&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.5"" Screen - White - U.S. Warranty Cell Phone Smart",https://www.newegg.com/Product/Product.aspx?Item=9SIA8X58DW5765&Description=Nokia%203.1%20-%20Android%20One%20%28Oreo%29%20-&cm_re=Nokia_3.1_-_Android_One_%28Oreo%29_--_-9SIA8X58DW5765-_-Product
2018120123,4,4,$324.98,,,Apple iPhone 6s 64GB Unlocked GSM 4G LTE Dual-Core Phone w/ 12MP Camera - Spa...,https://www.newegg.com/Product/Product.aspx?Item=9SIAGT089K9077&cm_sp=SearchSuccess-_-INFOCARD-_-Apple+iPhone-_-9SIAGT089K9077-_-1&Description=Apple+iPhone
2018120123,4,5,$799.99,5,1,"Microsoft Surface Pro 6 (LJK-00001) with Keyboard Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 128 GB SSD 12.3"" Touchscreen 2736 x 1824 Detachable 2-in-1 Laptop Windows 10 Home 64-Bit",https://www.newegg.com/Product/Product.aspx?Item=N82E16834735844&Description=Microsoft%20Surface%20Pro%206&cm_re=Microsoft_Surface_Pro_6-_-34-735-844-_-Product
2018120123,4,6,$319.99,,,2018 Premium Flagship Lenovo 330 15.6 Inch HD Laptop |Intel Celeron Quad-Core N4100| 4GB DDR4 RAM | 500G HDD | Intel UHD Graphics 600 | WiFi | Bluetooth |HDMI | DVD-RW | 4-in-1SD Card | Windows 10,https://www.newegg.com/Product/Product.aspx?Item=9SIAEYJ7TA9449&Description=2018%20Newest%20Flagship%20Lenovo%20IdeaPad%20330%2015.6%22%20HD%20Anti-glare&cm_re=2018_Newest_Flagship_Lenovo_IdeaPad_330_15.6%22_HD_Anti-glare-_-9SIAEYJ7TA9449-_-Product
2018120123,4,7,,,,,
